start	29	2020	1	22	0
	602	1505	42.196262	-15.852372	9.986720e+04	1.662444e+01	1.079769e+05	1.077621e+05	5.746292e+04	5.693696e+04	3.031654e+02	3.403352e+01	2020	1	22	0
	618	1511	43.317757	-16.274165	9.995531e+04	1.734857e+01	1.081530e+05	1.078561e+05	5.764204e+04	5.700399e+04	3.033450e+02	3.380335e+01	2020	1	22	6
	630	1519	44.158879	-16.836555	9.960188e+04	1.648589e+01	1.080282e+05	1.076441e+05	5.739458e+04	5.670392e+04	3.035513e+02	3.850973e+01	2020	1	22	12
	644	1530	45.140187	-17.609841	9.975341e+04	1.662810e+01	1.081834e+05	1.076826e+05	5.759666e+04	5.685285e+04	3.033267e+02	3.758224e+01	2020	1	22	18
	644	1543	45.140187	-18.523725	9.990692e+04	1.385010e+01	1.079253e+05	1.075153e+05	5.736260e+04	5.676466e+04	3.033772e+02	2.622040e+01	2020	1	23	0
	708	1566	49.626168	-20.140597	1.003069e+05	1.530775e+01	1.082342e+05	1.075210e+05	5.767792e+04	5.701401e+04	3.021782e+02	2.008206e+01	2020	1	23	6
	705	1541	49.415888	-18.383128	1.000651e+05	1.305016e+01	1.081097e+05	1.077941e+05	5.755846e+04	5.699878e+04	3.027239e+02	2.405973e+01	2020	1	23	12
	705	1562	49.415888	-19.859402	1.002181e+05	1.863227e+01	1.082760e+05	1.077732e+05	5.772839e+04	5.724888e+04	3.022338e+02	2.273482e+01	2020	1	23	18
	718	1547	50.327103	-18.804921	1.000100e+05	1.971549e+01	1.081182e+05	1.077460e+05	5.756138e+04	5.707512e+04	3.024550e+02	1.415420e+01	2020	1	24	0
	741	1552	51.939252	-19.156414	1.002599e+05	1.983236e+01	1.082974e+05	1.078745e+05	5.781359e+04	5.732730e+04	3.023096e+02	1.071469e+01	2020	1	24	6
	750	1550	52.570093	-19.015817	1.000536e+05	1.933090e+01	1.081762e+05	1.077669e+05	5.762333e+04	5.722469e+04	3.025107e+02	1.572260e+01	2020	1	24	12
	769	1542	53.901869	-18.453427	1.003338e+05	1.701027e+01	1.083646e+05	1.080797e+05	5.787034e+04	5.738813e+04	3.022423e+02	1.509877e+01	2020	1	24	18
	787	1546	55.163551	-18.734622	1.000753e+05	1.614361e+01	1.081585e+05	1.078458e+05	5.768116e+04	5.725464e+04	3.020785e+02	1.027124e+01	2020	1	25	0
	801	1551	56.144860	-19.086116	1.003074e+05	1.604139e+01	1.083838e+05	1.078673e+05	5.791349e+04	5.751345e+04	3.019994e+02	1.434519e+01	2020	1	25	6
	810	1555	56.775701	-19.367311	1.000495e+05	1.694604e+01	1.082472e+05	1.077297e+05	5.769315e+04	5.728311e+04	3.024902e+02	1.880003e+01	2020	1	25	12
	826	1560	57.897196	-19.718805	1.002612e+05	1.870677e+01	1.083950e+05	1.077343e+05	5.792544e+04	5.747705e+04	3.019268e+02	2.169467e+01	2020	1	25	18
	827	1548	57.967290	-18.875219	9.995387e+04	1.934845e+01	1.081640e+05	1.075139e+05	5.767210e+04	5.717165e+04	3.019863e+02	2.029833e+01	2020	1	26	0
	843	1561	59.088785	-19.789103	1.000830e+05	1.968586e+01	1.082594e+05	1.074744e+05	5.783231e+04	5.720055e+04	3.019630e+02	2.282814e+01	2020	1	26	6
	845	1546	59.228972	-18.734622	9.967072e+04	2.317051e+01	1.080732e+05	1.075189e+05	5.764346e+04	5.694190e+04	3.021518e+02	2.363928e+01	2020	1	26	12
	863	1552	60.490654	-19.156414	9.983452e+04	2.531634e+01	1.081755e+05	1.074371e+05	5.775402e+04	5.690461e+04	3.021331e+02	2.299777e+01	2020	1	26	18
	864	1550	60.560748	-19.015817	9.958162e+04	2.437094e+01	1.079244e+05	1.069957e+05	5.746285e+04	5.665832e+04	3.020946e+02	1.295425e+01	2020	1	27	0
	880	1539	61.682243	-18.242530	9.977130e+04	1.992054e+01	1.080189e+05	1.071372e+05	5.767383e+04	5.699235e+04	3.023857e+02	1.001712e+01	2020	1	27	6
	881	1537	61.752336	-18.101933	9.954345e+04	2.110406e+01	1.078283e+05	1.068844e+05	5.745421e+04	5.682226e+04	3.026693e+02	7.499344e+00	2020	1	27	12
	893	1531	62.593458	-17.680140	9.954009e+04	2.026713e+01	1.079988e+05	1.070696e+05	5.768007e+04	5.694122e+04	3.025507e+02	6.236313e+00	2020	1	27	18
	901	1535	63.154206	-17.961335	9.941770e+04	1.642170e+01	1.077839e+05	1.067918e+05	5.743165e+04	5.676995e+04	3.023827e+02	5.980843e+00	2020	1	28	0
	902	1539	63.224299	-18.242530	9.972795e+04	1.539531e+01	1.079734e+05	1.068798e+05	5.764663e+04	5.699323e+04	3.023271e+02	7.167601e+00	2020	1	28	6
	907	1547	63.574766	-18.804921	9.957341e+04	1.622868e+01	1.078705e+05	1.067726e+05	5.745368e+04	5.692873e+04	3.023738e+02	7.546280e+00	2020	1	28	12
	908	1551	63.644860	-19.086116	9.988580e+04	1.503709e+01	1.080676e+05	1.069400e+05	5.772723e+04	5.712227e+04	3.022904e+02	8.432412e+00	2020	1	28	18
	910	1556	63.785047	-19.437609	9.983731e+04	1.486842e+01	1.079618e+05	1.068426e+05	5.756980e+04	5.706550e+04	3.022122e+02	6.236872e+00	2020	1	29	0
start	13	2020	1	23	0
	813	1568	56.985981	-20.281195	1.001387e+05	1.410109e+01	1.081269e+05	1.071723e+05	5.754438e+04	5.703339e+04	3.019037e+02	1.968100e+01	2020	1	23	0
	833	1580	58.387850	-21.124780	1.002833e+05	1.473902e+01	1.083529e+05	1.072889e+05	5.776139e+04	5.724425e+04	3.018018e+02	1.389614e+01	2020	1	23	6
	856	1592	60.000000	-21.968365	1.001382e+05	1.430767e+01	1.082323e+05	1.072614e+05	5.760687e+04	5.716977e+04	3.026824e+02	1.903183e+01	2020	1	23	12
	881	1599	61.752336	-22.460456	1.004302e+05	1.497571e+01	1.084429e+05	1.075178e+05	5.786930e+04	5.728811e+04	3.013006e+02	2.189642e+01	2020	1	23	18
	906	1612	63.504673	-23.374340	1.001407e+05	1.383663e+01	1.081901e+05	1.072919e+05	5.765587e+04	5.711900e+04	3.007814e+02	1.561200e+01	2020	1	24	0
	919	1619	64.415888	-23.866432	1.003284e+05	1.167316e+01	1.083820e+05	1.074234e+05	5.781696e+04	5.716454e+04	3.009023e+02	1.296605e+01	2020	1	24	6
	931	1625	65.257009	-24.288224	1.001530e+05	1.271458e+01	1.082467e+05	1.072518e+05	5.764875e+04	5.702000e+04	3.010464e+02	1.573352e+01	2020	1	24	12
	944	1626	66.168224	-24.358523	1.003522e+05	1.265624e+01	1.084027e+05	1.074085e+05	5.786315e+04	5.713799e+04	3.009605e+02	1.740994e+01	2020	1	24	18
	961	1623	67.359813	-24.147627	1.002282e+05	1.306380e+01	1.081491e+05	1.073214e+05	5.764893e+04	5.705024e+04	3.010416e+02	1.529870e+01	2020	1	25	0
	980	1627	68.691589	-24.428822	1.004093e+05	1.427456e+01	1.083322e+05	1.074294e+05	5.782525e+04	5.715071e+04	3.010007e+02	1.494088e+01	2020	1	25	6
	996	1630	69.813084	-24.639718	1.002486e+05	1.519043e+01	1.082079e+05	1.072828e+05	5.763290e+04	5.704399e+04	3.006513e+02	1.395658e+01	2020	1	25	12
	1006	1625	70.514019	-24.288224	1.004386e+05	1.465083e+01	1.083038e+05	1.074123e+05	5.777678e+04	5.721008e+04	3.006506e+02	1.601417e+01	2020	1	25	18
	1021	1622	71.565421	-24.077328	1.002617e+05	1.500691e+01	1.080304e+05	1.072205e+05	5.754138e+04	5.702870e+04	3.004808e+02	1.410797e+01	2020	1	26	0
start	27	2020	1	28	18
	1861	1479	130.443925	-14.024604	1.001033e+05	1.439806e+01	1.081907e+05	1.078118e+05	5.757561e+04	5.704529e+04	3.044844e+02	2.216602e+01	2020	1	28	18
	1847	1465	129.462617	-13.040422	1.002089e+05	1.370815e+01	1.083244e+05	1.079582e+05	5.770656e+04	5.712166e+04	3.045500e+02	2.825020e+01	2020	1	29	0
	1852	1470	129.813084	-13.391915	9.973012e+04	1.624611e+01	1.082973e+05	1.078130e+05	5.752119e+04	5.696003e+04	3.044866e+02	3.593324e+01	2020	1	29	6
