start	15	2020	1	21	0
	1754	799	66.655993	-15.046854	1.003380e+05	2.075285e+01	1.077782e+05	1.074264e+05	5.753597e+04	5.724326e+04	3.027578e+02	3.512364e+01	2020	1	21	0
	1760	791	67.499742	-15.796853	1.004512e+05	1.941652e+01	1.079912e+05	1.077089e+05	5.771551e+04	5.738538e+04	3.026563e+02	3.049562e+01	2020	1	21	6
	1762	776	67.780992	-17.203101	1.003052e+05	1.800612e+01	1.078821e+05	1.076454e+05	5.756183e+04	5.719428e+04	3.026543e+02	2.805703e+01	2020	1	21	12
	1762	767	67.780992	-18.046850	1.005847e+05	1.955874e+01	1.080781e+05	1.077926e+05	5.774805e+04	5.742291e+04	3.023517e+02	2.991640e+01	2020	1	21	18
	1773	765	69.327865	-18.234350	9.999512e+04	2.104897e+01	1.078553e+05	1.076749e+05	5.763705e+04	5.710543e+04	3.021942e+02	2.725363e+01	2020	1	22	0
	1769	746	68.765366	-20.015597	1.003989e+05	2.252100e+01	1.081139e+05	1.077263e+05	5.775209e+04	5.733527e+04	3.019749e+02	1.821093e+01	2020	1	22	6
	1767	742	68.484116	-20.390597	1.002664e+05	1.712119e+01	1.080082e+05	1.076737e+05	5.761901e+04	5.721145e+04	3.022389e+02	1.387626e+01	2020	1	22	12
	1772	727	69.187240	-21.796845	1.004957e+05	1.735322e+01	1.082062e+05	1.076913e+05	5.785529e+04	5.740086e+04	3.017623e+02	1.620772e+01	2020	1	22	18
	1776	718	69.749740	-22.640594	1.003724e+05	2.119407e+01	1.080024e+05	1.074775e+05	5.773319e+04	5.720733e+04	3.012689e+02	1.537878e+01	2020	1	23	0
	1775	709	69.609115	-23.484342	1.005632e+05	2.084884e+01	1.082137e+05	1.074856e+05	5.784598e+04	5.727450e+04	3.012373e+02	1.476312e+01	2020	1	23	6
	1784	689	70.874739	-25.359340	1.002306e+05	1.930896e+01	1.080660e+05	1.073003e+05	5.771496e+04	5.714164e+04	3.008969e+02	1.938351e+01	2020	1	23	12
	1780	674	70.312239	-26.765588	1.001177e+05	2.175754e+01	1.081439e+05	1.069571e+05	5.778565e+04	5.717545e+04	2.999197e+02	2.438724e+01	2020	1	23	18
	1788	660	71.437238	-28.078086	9.999310e+04	2.006690e+01	1.079077e+05	1.065673e+05	5.761822e+04	5.691532e+04	2.986349e+02	1.876129e+01	2020	1	24	0
	1794	646	72.280987	-29.390584	1.000231e+05	2.073970e+01	1.080826e+05	1.064215e+05	5.771374e+04	5.689129e+04	2.978925e+02	2.043232e+01	2020	1	24	6
	1801	619	73.265361	-31.921831	9.977191e+04	1.980560e+01	1.079032e+05	1.056038e+05	5.755789e+04	5.647527e+04	2.961633e+02	2.270435e+01	2020	1	24	12
start	17	2020	1	22	0
	1653	752	52.452883	-19.453098	9.987405e+04	2.315815e+01	1.078613e+05	1.069074e+05	5.740910e+04	5.696573e+04	3.022042e+02	2.835322e+01	2020	1	22	0
	1663	749	53.859131	-19.734348	1.001274e+05	1.966626e+01	1.080823e+05	1.070292e+05	5.760286e+04	5.710249e+04	9.999000e+03	1.945316e+01	2020	1	22	6
	1671	755	54.984130	-19.171848	1.000369e+05	1.424962e+01	1.079724e+05	1.071794e+05	5.745266e+04	5.698631e+04	9.999000e+03	1.579882e+01	2020	1	22	12
	1682	745	56.531004	-20.109347	1.002124e+05	1.545632e+01	1.081951e+05	1.071202e+05	5.768921e+04	5.718574e+04	9.999000e+03	1.581861e+01	2020	1	22	18
